case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0057,FIRE7_Q_learned,1,ok,50022.207,2969,3,2,,,18446744073709551521:3;18446744073709551533:1462;18446744073709551557:1504,FIRE7_native_64,cached_powers_Q,359,152,,
fire7_nb0_rank0057,FireFly_scan,1,ok,82736.614,1799,2,,,,9223372036854775643:115;9223372036854775783:1684,FireFly_default,cached_powers_Q,359,152,,
fire7_nb0_rank0058,FIRE7_Q_learned,1,ok,50371.218,2967,3,2,,,18446744073709551521:3;18446744073709551533:1453;18446744073709551557:1511,FIRE7_native_64,cached_powers_Q,337,168,,
fire7_nb0_rank0058,FireFly_scan,1,ok,97308.626,2096,2,,,,9223372036854775643:115;9223372036854775783:1981,FireFly_default,cached_powers_Q,337,168,,
fire7_nb0_rank0059,FIRE7_Q_learned,1,ok,50778.959,3111,3,2,,,18446744073709551521:3;18446744073709551533:1547;18446744073709551557:1561,FIRE7_native_64,cached_powers_Q,360,147,,
fire7_nb0_rank0059,FireFly_scan,1,ok,91719.320,1963,2,,,,9223372036854775643:115;9223372036854775783:1848,FireFly_default,cached_powers_Q,360,147,,
fire7_nb0_rank0060,FIRE7_Q_learned,1,ok,51581.092,3165,3,2,,,18446744073709551521:3;18446744073709551533:1559;18446744073709551557:1603,FIRE7_native_64,cached_powers_Q,380,119,,
fire7_nb0_rank0060,FireFly_scan,1,ok,99356.983,2126,2,,,,9223372036854775643:111;9223372036854775783:2015,FireFly_default,cached_powers_Q,380,119,,
fire7_nb0_rank0061,FIRE7_Q_learned,1,ok,45054.653,2598,3,2,,,18446744073709551521:3;18446744073709551533:1277;18446744073709551557:1318,FIRE7_native_64,cached_powers_Q,270,210,,
fire7_nb0_rank0061,FireFly_scan,1,ok,68653.682,1591,2,,,,9223372036854775643:117;9223372036854775783:1474,FireFly_default,cached_powers_Q,270,210,,
fire7_nb0_rank0062,FIRE7_Q_learned,1,ok,45572.554,2650,3,2,,,18446744073709551521:3;18446744073709551533:1303;18446744073709551557:1344,FIRE7_native_64,cached_powers_Q,270,210,,
fire7_nb0_rank0062,FireFly_scan,1,ok,68802.782,1591,2,,,,9223372036854775643:117;9223372036854775783:1474,FireFly_default,cached_powers_Q,270,210,,
fire7_nb0_rank0063,FIRE7_Q_learned,1,ok,52789.155,3324,3,2,,,18446744073709551521:3;18446744073709551533:1645;18446744073709551557:1676,FIRE7_native_64,cached_powers_Q,376,126,,
fire7_nb0_rank0063,FireFly_scan,1,ok,111794.929,2314,2,,,,9223372036854775643:111;9223372036854775783:2203,FireFly_default,cached_powers_Q,376,126,,
fire7_nb0_rank0064,FIRE7_Q_learned,1,ok,51176.860,3180,3,2,,,18446744073709551521:3;18446744073709551533:1581;18446744073709551557:1596,FIRE7_native_64,cached_powers_Q,375,132,,
fire7_nb0_rank0064,FireFly_scan,1,ok,110693.305,2349,2,,,,9223372036854775643:115;9223372036854775783:2234,FireFly_default,cached_powers_Q,375,132,,
fire7_nb0_rank0065,FIRE7_Q_learned,1,ok,47328.279,2873,3,2,,,18446744073709551521:3;18446744073709551533:1415;18446744073709551557:1455,FIRE7_native_64,cached_powers_Q,401,81,,
fire7_nb0_rank0065,FireFly_scan,1,ok,100104.914,2341,2,,,,9223372036854775643:113;9223372036854775783:2228,FireFly_default,cached_powers_Q,401,81,,
fire7_nb0_rank0066,FIRE7_Q_learned,1,ok,43197.957,2519,3,2,,,18446744073709551521:3;18446744073709551533:1243;18446744073709551557:1273,FIRE7_native_64,cached_powers_Q,306,192,,
fire7_nb0_rank0066,FireFly_scan,1,ok,84694.389,1834,2,,,,9223372036854775643:115;9223372036854775783:1719,FireFly_default,cached_powers_Q,306,192,,
fire7_nb0_rank0067,FIRE7_Q_learned,1,ok,41457.022,2453,3,2,,,18446744073709551521:3;18446744073709551533:1210;18446744073709551557:1240,FIRE7_native_64,cached_powers_Q,297,192,,
fire7_nb0_rank0067,FireFly_scan,1,ok,83027.854,1824,2,,,,9223372036854775643:115;9223372036854775783:1709,FireFly_default,cached_powers_Q,297,192,,
fire7_nb0_rank0068,FIRE7_Q_learned,1,ok,51581.181,3000,3,2,,,18446744073709551521:3;18446744073709551533:1480;18446744073709551557:1517,FIRE7_native_64,cached_powers_Q,257,231,,
fire7_nb0_rank0068,FireFly_scan,1,ok,59362.344,1352,2,,,,9223372036854775643:115;9223372036854775783:1237,FireFly_default,cached_powers_Q,257,231,,
fire7_nb0_rank0069,FIRE7_Q_learned,1,ok,50229.358,3131,3,2,,,18446744073709551521:3;18446744073709551533:1551;18446744073709551557:1577,FIRE7_native_64,cached_powers_Q,359,126,,
fire7_nb0_rank0069,FireFly_scan,1,ok,104968.168,2204,2,,,,9223372036854775643:111;9223372036854775783:2093,FireFly_default,cached_powers_Q,359,126,,
fire7_nb0_rank0070,FIRE7_Q_learned,1,ok,38883.384,2332,3,2,,,18446744073709551521:3;18446744073709551533:1149;18446744073709551557:1180,FIRE7_native_64,cached_powers_Q,319,168,,
fire7_nb0_rank0070,FireFly_scan,1,ok,44559.141,909,2,,,,9223372036854775643:89;9223372036854775783:820,FireFly_default,cached_powers_Q,319,168,,
fire7_nb0_rank0071,FIRE7_Q_learned,1,ok,48788.034,3150,3,2,,,18446744073709551521:3;18446744073709551533:1565;18446744073709551557:1582,FIRE7_native_64,cached_powers_Q,376,102,,
fire7_nb0_rank0071,FireFly_scan,1,ok,103438.294,2261,2,,,,9223372036854775643:109;9223372036854775783:2152,FireFly_default,cached_powers_Q,376,102,,
fire7_nb0_rank0072,FIRE7_Q_learned,1,ok,51748.093,3323,3,2,,,18446744073709551521:3;18446744073709551533:1643;18446744073709551557:1677,FIRE7_native_64,cached_powers_Q,350,126,,
fire7_nb0_rank0072,FireFly_scan,1,ok,100545.066,2176,2,,,,9223372036854775643:111;9223372036854775783:2065,FireFly_default,cached_powers_Q,350,126,,
fire7_nb0_rank0073,FIRE7_Q_learned,1,ok,38816.504,2447,3,2,,,18446744073709551521:3;18446744073709551533:1206;18446744073709551557:1238,FIRE7_native_64,cached_powers_Q,315,136,,
fire7_nb0_rank0073,FireFly_scan,1,ok,79642.884,1777,2,,,,9223372036854775643:109;9223372036854775783:1668,FireFly_default,cached_powers_Q,315,136,,
fire7_nb0_rank0074,FIRE7_Q_learned,1,ok,39920.537,2538,3,2,,,18446744073709551521:3;18446744073709551533:1251;18446744073709551557:1284,FIRE7_native_64,cached_powers_Q,364,88,,
