case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0009,FIRE7_Q_learned,3,ok,104809.233,4733,3,2,,,18446744073709551521:3;18446744073709551533:2341;18446744073709551557:2389,FIRE7_native_64,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,3,ok,17255.404,1307,2,1,0,0,2305843009213693967:1304;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.413,BalancedZippelSeparated
fire7_nb0_rank0009,BalancedZippelSeparated,3,ok,17084.035,1283,2,1,0,0,2305843009213693967:1280;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.453,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_scan,3,ok,179576.582,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0010,BalancedZippelSeparated,1,ok,19730.153,1444,2,1,0,0,2305843009213693967:1441;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.229,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_scan,1,ok,295990.183,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,FIRE7_Q_learned,1,ok,111446.114,5354,3,2,,,18446744073709551521:3;18446744073709551533:2651;18446744073709551557:2700,FIRE7_native_64,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,1,ok,21040.467,1464,2,1,0,0,2305843009213693967:1461;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.234,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_scan,2,ok,294198.377,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,FIRE7_Q_learned,2,ok,111820.986,5354,3,2,,,18446744073709551521:3;18446744073709551533:2651;18446744073709551557:2700,FIRE7_native_64,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,2,ok,19738.843,1464,2,1,0,0,2305843009213693967:1461;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.179,BalancedZippelSeparated
fire7_nb0_rank0010,BalancedZippelSeparated,2,ok,19550.313,1444,2,1,0,0,2305843009213693967:1441;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.276,BalancedZippelSeparated
fire7_nb0_rank0010,FIRE7_Q_learned,3,ok,111760.846,5354,3,2,,,18446744073709551521:3;18446744073709551533:2651;18446744073709551557:2700,FIRE7_native_64,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,3,ok,19738.853,1464,2,1,0,0,2305843009213693967:1461;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.222,BalancedZippelSeparated
